0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
United States,2014-10-22,Financial Services,Independence Bank,715.0,Add-on Acquisition,"Pacific Premier Bancorp, Inc. (Pacific Premier Bank), 17901 Von Karman Avenue, Suite 1200, Irvine, California, 92614, United States, (949) 864-8000, www.ppbi.com",PPBI,57.9,58.5,0.04655859396321162,0.05841933197761915,0.05137591711650473,0.021026504099960132,9.215324261493446,8.333888554418358,7.779551485622307,5.460971693950706,,,,,0.32854567307692306,0.3515872536238765,0.3945181319610544,0.37991355634260826,0.3921346259374429,0.37346527845987626,0.3860344774794085,0.4120869446129165,,,,,14.339056180067404,16.011406143303937,24.507968261626313,24.28231532597005,1.1937239843681111,1.3664159065703392,2.137823663801279,1.1750175935275156,20.124821140974746,17.48773715792988,19.092857998640174,18.280020431029385,2.8636749698076924,3.5270185164889623,5.93633308687879,5.423604214001198,2014,10,13.9768,17046660.0,238257757.488,110650000.0,341948000.0,469555757.48800004,19.3098,21156668.0,408531027.7464,80389000.0,498583000.0,826725027.7464,36.494,26931634.0,982843051.196,160801000.0,728346000.0,1550388051.196,38.7043,37705556.0,1459367151.0908,203757000.0,1428839000.0,2684449151.0908003
United States,2014-10-06,Life Science,"Durata Therapeutics, Inc.",675.0,Add-on Acquisition,"Allergan plc, Morris Corporate Center III, 400 Interpace Parkway, Parsippany, New Jersey, 07054, United States, (862) 261-7000, www.allergan.com",AGN,57.9,58.5,1.3711894799760909,1.0346237337192474,2.267756231983441,1.1552177577400715,0.8541173979033567,0.7702157161247869,0.6928957761045349,0.6030904443309568,,-11.472229140722295,-26.285454545454545,23.93307086614173,-0.13106721788393813,-0.3584066960380199,-0.1943639932466748,-0.6515648622707911,0.04783878504672897,0.3434634414513469,0.6698446327683616,0.6422244473542325,47.950500883912795,15.05478510569174,5.227613340951293,-36.69955140026591,-35.95266707541385,26.719798222313038,5.446242202839702,-14.918444794570355,2.0697751579541848,1.3658629297806277,1.0702962751024705,0.8337188689954498,29.79159680942946,26.176242712373327,73.31543918007732,12.032932665988893,4.489266574797122,8.244997596172793,5.596801984818745,3.860937349049917,2014,10,266.54,220000000.0,58638800000.00001,250000000.0,14846000000.0,73234800000.0,284.43,367800000.0,104613354000.0,1096000000.0,40133900000.0,143651254000.0,211.87,384900000.0,81548763000.0,1724000000.0,29970800000.0,109795563000.0,184.38,333800000.0,61546044000.0,1817200000.0,25843500000.0,85572344000.0
Belgium,2014-10-02,Software,Clear2Pay NV/SA,493.0,Add-on Acquisition,"Fidelity National Information Services, Inc., 601 Riverside Avenue, Jacksonville, Florida, 32204, United States, (904) 438-6000, www.fisglobal.com",FIS,57.9,58.5,1.546750891237726,1.4843485617597292,1.3589336718502063,0.9194714535028672,1.2146049079567465,1.8108572041626436,1.6723129042192793,1.2897955372981047,-12.121748178980226,-10.28181818181818,-7.0,-7.635964912280703,0.16419772337439575,0.15721649484536082,0.09477975314233948,0.11259806183664052,0.31823361823361823,0.3652844744455159,0.37873357228195936,-0.326844262295082,11.77217163026693,14.403910000532225,14.452095079232693,15.212859392575927,24.71796995581738,25.817257120253164,47.98690285714286,26.581836637589213,2.5597482880107365,1.7505102993241068,2.5862975053895902,3.129464662496499,21.145900970139845,22.788416899441337,19.24608403361345,29.71604255319149,2.61710612817714,2.4736971649484536,2.8528053448080617,3.867062298107984,2014,10,58.0744,289000000.0,16783501600.0,492800000.0,5054600000.0,21345301600.0,56.4585,289000000.0,16316506500.0,682000000.0,11429000000.0,27063506500.0,76.3428,330000000.0,25193124000.0,683000000.0,10146000000.0,34656124000.0,99.761,336000000.0,33519696000.0,665000000.0,7718000000.0,40572696000.0
United States,2014-10-27,Life Science,Eli Lilly & Co. - Sentinel and Spectrum Brands,410.0,Divestiture,"Virbac SA, 13e rue LID - BP 27, Carros, 06511, France, +33 4 92 08 71 00, www.virbac.com",VIRP.PA,57.9,58.5,1.3447232724791296,1.333509120323448,1.1028120357368174,1.2195731519843167,1.9587032696725688,2.1629524873976416,1.8925696960483755,1.8299445852603209,-3.1719430729015388,-1.7426761678543152,,,0.1305302179750516,0.018041971656875308,0.06028705170394653,0.046685099219033716,0.28878759351929845,0.1259182214132484,0.2851407914764079,0.9752963690135944,10.538020114439394,23.38782473526177,15.21045907403725,12.82331105802746,26.13980637146991,151.8425590643275,41.955393650060614,-396.3470162330097,3.8576732323115115,3.2574057799776464,3.069046949082402,2.3389547900060963,45.75167540938489,387.5384716417911,14.19296368145602,14.671289270312233,2.150242817377987,1.6749246360935606,1.6672840297810694,1.1841467288407563,2014,10,197.2,8429955.0,1662387126.0,375912000.0,218175000.0,1504650126.0,169.4,8430220.0,1428079268.0,51163000.0,515837000.0,1892753268.0,172.45,8429032.0,1453586568.3999999,48454000.0,430709000.0,1835841568.3999999,121.2,8420739.0,1020593566.8000001,48378000.0,407406000.0,1379621566.8000002
United States,2014-10-29,Financial Services,ESB Financial Corp.,352.7,Merger,"WesBanco, Inc., 1 Bank Plaza, Wheeling, West Virginia, 26003, United States, (304) 234-9000, www.wesbanco.com",WSBC,57.9,58.5,0.0,0.0,0.0,0.0,6.9898477157360395,6.548397158266585,6.2989552768434365,6.035067916271597,5.337687197387681,3.772021167634005,3.443291181736795,3.6591207602565095,0.3580435613297669,0.35054085207077795,0.35143610619151866,0.3911245334775212,0.2531483457844184,0.2602654405231871,0.26375232640157725,0.3628522682060032,6.108432117895823,6.789420245317693,9.501758581162324,8.533501922199155,10.641048428571429,11.697947313352811,17.104089689386505,17.64648994084588,0.9452707994923858,0.8419237851883735,1.104669727808392,1.1949047298729107,8.519264702518473,11.987535000456788,12.244767718648774,12.25532480128634,2.8462873137179976,3.0333617621952587,4.425580849448523,4.3975778089361315,2014,10,25.4223,29300000.0,744873390.0,94002000.0,106000000.0,756871390.0,25.1617,37547130.0,944749620.921,86685000.0,106196000.0,964260620.921,36.928,40127080.0,1481812810.24,128170000.0,163598000.0,1517240810.24,37.8279,44075290.0,1667275662.591,117572000.0,164327000.0,1714030662.591
United Kingdom,2014-10-22,Business Services,Gorkana Group,307.88,Add-on Acquisition,"Cision Ltd., 130 East Randolph Street 7th Floor, Chicago, Illinois, 60601, United States, (866) 639-5087, www.cision.com",CISN,57.9,58.5,,,0.21036609716878624,1.056966848485076,,,-5.965523663392208,5.117407204877847,,,,6.41188680069405,,,-0.07718717665871408,-0.21156613687925185,,,0.3613881624627684,0.07925437579041106,,,18.02310815717949,12.071071777029244,,,-2.830955574523432,-14.430029896620667,,,-0.7744180745731805,5.612116669269113,,,-159.47338294218662,30.552013947413712,,,0.5955893041909306,2.8109495462425413,2014,10,,,,,,,,,,,,,9.95,28000000.0,278600000.0,35762000.0,1395048000.0,1637886000.0,12.21,145413574.0,1775499738.5400002,148654000.0,1279470000.0,2906315738.54
United States,2014-10-29,Medical Products,"Topera, Inc.",250.0,Add-on Acquisition,"Abbott Laboratories, Inc., 100 Abbott Park Road, Abbott Park, Illinois, 60064, United States, (224) 667-6100, www.abbott.com",ABT,57.9,58.5,1.2951179898729341,1.540931852819508,4.020420420420422,2.2606597845601435,0.9142896961813621,0.9446042147942104,1.5643197974486318,1.4678771401754216,13.867924528301884,8.906906906906906,7.662679425837322,7.801120448179271,0.12436410332394925,0.15599117863268808,0.06776003452740613,0.0814530850675429,0.3165210484511517,0.1812755262331134,0.2476999292285917,0.8417749887942627,15.13286503605862,11.551531059709715,16.14827766159507,19.991110284344888,26.463380823908405,11.535831846513315,40.49317223329215,218.81882004352082,2.8078770696741984,2.405496405503201,2.7602707725488846,3.378210737636645,23.264958353274366,27.490832035090733,27.228838197218536,23.53474118619152,2.985250249508905,2.500513808239569,2.718574839428812,3.81075491642057,2014,10,40.0802,1508035434.0,60442361801.80679,4063000000.0,7330000000.0,63709361801.80679,34.6467,1472665052.0,51022984257.1284,5001000000.0,8559000000.0,54580984257.1284,38.4898,1472869205.0,56690441126.609,18620000000.0,21549000000.0,59619441126.609,59.8626,1743602469.0,104376577160.7594,9407000000.0,27416000000.0,122385577160.7594
United States,2014-10-01,Medical Products,"Medical Action Industries, Inc.",207.0,Add-on Acquisition,"Owens & Minor, Inc., Post Office Box 27626, Richmond, Virginia, 23116, United States, (804) 723-7000, www.owens-minor.com",OMI,57.9,58.5,1.86222357163122,1.8566382314973169,1.8963531206083677,1.6659158775109126,1.7606995290854812,1.7985774589709749,1.830879611015397,2.3248279875802456,0.4881879543094496,9.972147216571113,5.620215868434503,4.5733848880296435,0.013398364565428929,0.017723417278679324,0.017744970885277017,0.006168309048616831,0.4742139259821478,0.4029848161191617,0.36950423664962734,-0.26644977208671144,8.935015624059245,7.832887773499127,8.387966802661737,9.823052477781863,27.40700106762101,18.346232018489687,18.078837653396086,17.31945395711126,1.8395013029375136,1.9113284506190875,2.0486090256844,1.2415175615645424,-24.442433075406672,8.143005252788852,12.541960882069723,208.8346880735465,0.1930733742209631,0.19412421871562574,0.20226836718438174,0.1352970385505901,2014,10,29.2936,62220000.0,1822647792.0,56772000.0,608551000.0,2374426792.0,30.5423,62116000.0,1897165506.8,161020000.0,572559000.0,2308704506.8,32.1926,61093000.0,1966742511.8,185488000.0,564583000.0,2345837511.8,21.0119,60001000.0,1260735011.9,104522000.0,900744000.0,2056957011.9
United States,2014-10-20,Communications,"WesTower Communications, Inc.",199.0,Divestiture,"MasTec, Inc., 800 South Douglas Road, Coral Gables, Florida, 33134, United States, (305) 599-1800, www.mastec.com",MTZ,57.9,58.5,1.5616599106079638,1.504939631158266,1.669646067215086,1.9218863966251205,2.112431043814557,2.1252338835850444,1.89643338856813,1.840386385509076,,,,,0.04302655599122512,-0.016098072156888837,0.04397897989426068,0.05627777177402437,0.3851685733004082,-0.17649750538777198,0.40644941302547616,0.061700903110594736,6.484805674460293,9.975373340278347,9.222787704780377,9.180560408359323,12.773388887451153,-15.70914119580331,23.51222202753251,12.500816357682462,1.2947276859139203,1.3226796939025298,2.8145896468043308,3.0335819007421723,6.927162899928423,4.391296770705611,34.881551554606176,132.12523058658792,0.32107389669506703,0.2953072026195664,0.6010639369015112,0.656948751759125,2014,10,18.52,79953000.0,1480729560.0,24059000.0,1061159000.0,2517829560.0,15.44,80489000.0,1242750160.0,4984000.0,945464000.0,2183230160.0,38.4,80372000.0,3086284800.0,38767000.0,961379000.0,4008896800.0,53.65,80903000.0,4340445950.0,40326000.0,1280706000.0,5580825950.0
United States,2014-10-03,Financial Services,Doral Financial - Portfolio of Residential Mortgage Loans,192.7,Divestiture,"First BanCorp., First Federal Building, 1519 Ponce de Le, Santurce, 00908, Puerto Rico, (787) 760-8200, www.firstbankpr.com",FBP,57.9,58.5,0.07198327790096082,0.0010228687582217444,0.029192567559053525,0.06932562520523324,6.61244019138756,6.4215020771674505,5.6745985848509966,5.559995548652638,,,-19.654282053809013,-35.00430203233942,0.15809458060062134,0.04749216488945169,0.2276968633318883,0.1118951940469872,-3.282194323144105,0.23159907634579305,0.2842797810515972,-0.08023167642740751,2.2713606087760247,0.21501242828611766,4.975557853944042,4.24849087574938,2.789748816862605,24.972,14.45022721072842,18.984666609958783,0.6545564957267943,0.313923623515023,0.754197627438708,0.6800809896631368,4.5206904050757775,2.1321333573876964,7.125600240286255,5.6109210783475385,1.8888823970576458,0.9113037795305272,2.3549137741910107,2.294728539180197,2014,10,5.2728,207559259.0,1094418460.8552,796108000.0,232000000.0,530310460.85520005,2.4972,212970000.0,531828684.0,752458000.0,254434000.0,33804684.0,6.3581,211884090.0,1347180232.629,299685000.0,216187000.0,1263682232.629,5.6954,223186666.0,1271137337.5364,716395000.0,208635000.0,763377337.5364001
Germany,2014-10-07,Internet Software and Services,Fyber GmbH,190.0,Add-on Acquisition,"Fyber N.V., Wallstrasse 9-13, Berlin, 10179, Germany, +49 30 6098555 0, www.fyber.com",FBEN.DE,57.9,58.5,,,1.1221561189014404,0.9184793761543196,,,2.0356597256816444,16.501739261947975,,,,,,,-0.5616253757644863,-1.5323833640928797,,,-0.07929125138427465,0.04759637378745017,,,-49.72905792406375,2.7051249936045023,,,-9.893913749758266,-0.8407688582603836,,,2.1238678556009427,6.485758620689657,,,-9.287218268951495,-3.345333957406974,,,5.3033510936042285,1.2270579853212584,2014,10,,,,,,,,,,,,,2.26,113189000.0,255807139.99999997,24982000.0,152934000.0,383759140.0,0.762,112556000.0,85767672.0,17595000.0,143314000.0,211486672.0
Macedonia,2014-10-21,Metals/Mining,Ilovitza Project in Macedonia,175.0,Divestiture,"Royal Gold, Inc., 1144 15th Street Suite 2500, Denver, Colorado, 80202, United States, (303) 573-1660, www.royalgold.com",RGLD,57.9,58.5,32.704274795591886,31.66419733311977,7.26494708994709,4.542808996046406,0.22040238244380975,0.21652298520858676,0.3502294285909119,0.3385707071839084,-5.525808025826795,-43.90834285714285,-0.13194069546966766,-1.8681046899701388,0.34966394279016033,0.223883979152504,-0.06047416548542205,0.2696511453810451,0.2346039287566173,0.15368549579075896,-2.7888592701535067,0.222443760200562,21.435438552734503,12.444853204302118,23.116445082808603,18.93029453805196,74.74007539361759,58.374844920057726,-68.10174270295143,53.781622615402355,1.988254706061897,1.2891166782983627,2.357085524639572,2.3997993054082025,69.6871688184749,23.03826852184096,-4.466721655931988,87.84928719439164,19.74090732381916,10.910940677690373,14.602910997498544,12.387193111248283,2014,10,72.1284,64909149.0,4681793062.7316,659536000.0,311860000.0,4334117062.7316,46.6628,65007861.0,3033448816.2707996,742849000.0,322110000.0,2612709816.2707996,80.738,65074455.0,5253981347.79,116633000.0,600685000.0,5738033347.79,83.8099,65152782.0,5460448144.1418,85847000.0,586170000.0,5960771144.1418
United States,2014-10-02,Information Technology,MicroEdge LLC,160.0,Add-on Acquisition,"Blackbaud, Inc., 65 Fairchild Street, Charleston, South Carolina, 29492, United States, (843) 216-6200, www.blackbaud.com",BLKB,57.9,58.5,0.6835612013187523,0.7047738116680617,0.746812308488552,0.8136257638288368,4.073167451967556,4.811598951507208,4.292815447696379,4.7328593492385185,-301.7020648967552,-9.851800792693435,-7.232275680256096,-11.385300955825366,0.06951194232673838,0.05792394269053516,0.06968384611700636,0.06874741534378782,0.27894173421012386,0.305883308075341,0.1847975493853827,-0.21661069491087576,23.671375630061757,30.306710297840727,25.150172547392426,34.139826546688425,67.45174787911628,106.54074417158563,72.23188669771889,66.87788157117073,10.263828543536864,12.976349778985504,12.113784468503908,14.367646237665445,23.90311968408513,34.062068995799365,27.36670569250103,32.01361555451331,3.3808273389902217,4.283574548165971,4.103236491117177,5.593588486744995,2014,10,42.2029,45215138.0,1908209947.5002,14735000.0,276196000.0,2169670947.5002003,59.8955,45623854.0,2732663547.257,15362000.0,404229000.0,3121530547.257,65.0022,46132389.0,2998706776.2558002,16902000.0,338018000.0,3319822776.2558002,94.4828,46669440.0,4409459365.632,29830000.0,429648000.0,4809277365.632
United States,2014-10-29,Financial Services,"Philadelphia Financial Group, Inc.",155.0,Divestiture,"The Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,57.9,58.5,0.12710584670921166,0.2416752428240123,0.23564145273954,0.22209326090796,2.353905454283811,1.6713614559216357,2.178254529222995,3.1508748713712533,0.71387273139012,0.6972001097117914,-0.2710708853925922,-0.8688913451149389,0.6108634835432456,0.4323619364785222,0.5427056519981828,0.696487922735552,0.07303561870065814,0.10491704633370584,0.055567356980029466,0.1805024943522153,,,,,14.346122663189005,23.477452725147902,19.386108713890508,16.34643344859243,3.219808565984828,2.6578311248051767,3.118184758631812,3.62290047660154,13.991786983796574,7.128097444058421,-35.777470004688226,-9.721786863621539,3.4832043385688056,3.970190685542501,4.59013197791457,4.067312664518304,2014,10,37.34,608803111.0,22732708164.74,1412472000.0,0.0,21320236164.74,26.27,634337179.0,16664037692.33,1837324000.0,0.0,14826713692.33,31.02,649475264.0,20146722689.28,1837253000.0,0.0,18309469689.28,36.130001,665453198.0,24042824709.1932,1992497000.0,0.0,22050327709.1932
United States,2014-10-30,Financial Services,"Integrity Bancshares, Inc.",155.0,Merger,"S&T Bancorp, Inc., 800 Philadelphia Street, Indiana, Pennsylvania, 15701, United States, (800) 325-2265, www.stbancorp.com",STBA,57.9,58.5,0.008861782479453472,0.0055020504506889676,0.004885142858561788,0.0035030305899557213,7.160380940483803,6.975333138947057,7.246337100751108,6.986433733658662,5.164176143877282,3.1303089800558026,4.167929727867723,4.784753926701572,0.3880286037658196,0.3834247057640077,0.3749486223021862,0.4246341506783549,0.2322174345376201,0.2667060199608653,0.2616937443767645,0.3889033122566057,,,,,11.983595314950788,12.173693381744453,16.15177223840206,17.774393768613642,1.140668231491365,1.0307818566171487,1.3695577009297395,1.4671000954810407,9.503314043174848,14.726939563593085,12.367618984555323,11.839860186122218,3.5701718524992283,3.422792499668041,4.471245254422358,4.612322283497928,2014,10,23.2904,29796397.0,693970004.6888001,109580000.0,705334000.0,1289724004.6888,23.4592,34810374.0,816623525.7408,99399000.0,823625000.0,1540849525.7408,33.028,34913023.0,1153107323.644,139486000.0,753819000.0,1767440323.644,37.0858,34971929.0,1296961964.5082,117152000.0,791211000.0,1971020964.5082
